"trimes","rent10","rent20","rent30","sma10","sma20","sma30","daxY"
"Q3",0.000828818609930337,-0.0163734878746291,-0.113761598165137,-0.0257854823545199,-0.0214332845895296,-0.0408661687924773,"UP"
"Q3",-0.00737667729439517,-0.0110651367083783,-0.131859398199363,-0.0330784761435862,-0.0289289997208259,-0.0441261494951011,"UP"
"Q3",-0.0714000878636578,-0.049671797157489,-0.141002051929226,-0.0586906528039777,-0.0591363319340673,-0.0714385119748921,"UP"
"Q3",-0.0648902073457872,-0.0648148443684089,-0.128657187654374,-0.0492056213279639,-0.0527859429384654,-0.0639368530559951,"UP"
"Q3",-0.0742970231386153,-0.0810508547005356,-0.131826685368117,-0.0493747665483754,-0.0562136112520446,-0.0668028622489273,"UP"
"Q3",-0.0640286998231309,-0.0663986393330009,-0.123008391418366,-0.0357144128965075,-0.0456978416655603,-0.0554433965886701,"UP"
"Q3",-0.0785394239533507,-0.0797619861339938,-0.129657596107278,-0.0419867307855367,-0.0557357895060224,-0.0648655485448266,"UP"
"Q3",-0.0766204657402544,-0.0514026477978251,-0.114662146337311,-0.0298873905616012,-0.0490017141095982,-0.0567919569183645,"UP"
"Q3",-0.0674549167096431,-0.0491620870961412,-0.0957247807006751,-0.0113494148336466,-0.0353107754603875,-0.0423683414262559,"UP"
"Q4",-0.09516323660228,-0.0642536497481333,-0.0796000403819869,-0.0121113321824332,-0.0428312643393972,-0.0503533502059992,"UP"
"Q4",-0.0298135357352604,-0.0290094271385752,-0.0456988720440283,0.00903965887989511,-0.0239390397986426,-0.0315246195417872,"UP"
"Q4",-0.00425865431084382,-0.0116039168866795,-0.0152766684270789,0.0275786224909573,-0.00586283402316301,-0.013661362383761,"UP"
"Q4",0.040129807372834,-0.0341355522631959,-0.0115353094364476,0.0333093803979192,0.00546607188056436,-0.00380474459902402,"UP"
"Q4",0.0430478537862653,-0.0246357377175038,-0.0245571305256944,0.0353461625628626,0.0130657297973864,0.00328630947734165,"UP"
"Q4",0.061475063873649,-0.0173893735080348,-0.024558397296616,0.0391811245491136,0.0239016478932155,0.0139618389899649,"UP"
"Q4",0.0629412987245466,-0.00511745062109625,-0.00763655720161616,0.0421811316561256,0.0335084779164976,0.0234720569747162,"UP"
"Q4",0.0825688386751304,-0.00245549430426206,-0.00377900202436898,0.0377016131300725,0.0374083798711544,0.0273363673630176,"UP"
"Q4",0.0720188791188825,-0.0101197066815517,0.0169142702429155,0.0251482894169561,0.0325104072024938,0.0213678831828241,"UP"
"Q4",0.0527353679511862,-0.0182768086112566,0.000980700102781729,0.0134887198468776,0.026956696077354,0.014870274830719,"UP"
"Q4",0.0734029360715012,-0.0287455615034532,0.00443287977854512,0.0148787540732582,0.0371413646425234,0.023210398542183,"UP"
"Q4",0.0568926765641959,0.0253829689831144,0.0262328254701132,0.0119654729633905,0.038491995621341,0.0249655695352211,"UP"
"Q4",0.0410902430601083,0.0366565996085231,0.0290095184081061,0.0106560063873611,0.0393882999304354,0.0267472115997676,"UP"
"Q4",0.0303582974120682,0.0717063774122157,-0.00481355209905887,0.00684621976108524,0.0349552728150129,0.0260899375010253,"UP"
"Q4",0.026867471998526,0.0710719127909905,0.00156983428773416,0.0070669424409302,0.0343551072035346,0.0289709816572412,"UP"
"Q4",0.0344954115723017,0.0980910830757056,0.0165061844681229,0.0209835923434993,0.0473090946707448,0.0461612499545907,"DOWN"
"Q4",0.0425273834407791,0.108145410910445,0.0371923010348802,0.033909431437757,0.0595536640401517,0.0625417099818741,"DOWN"
"Q4",0.0371264704163659,0.122760798637882,0.034579812275459,0.0285018585116394,0.0518237282593061,0.0596378772554218,"DOWN"
"Q4",0.0312374024719031,0.105505964303397,0.020801582439842,0.0141713291487369,0.0352249667198725,0.0473476750232527,"DOWN"
"Q4",0.0451540984261007,0.100270684372292,0.0260520169998966,0.0168656718049993,0.0376260999679121,0.0538231912816978,"DOWN"
"Q4",0.0303249964355528,0.105953876281781,0.000707725881969434,0.00782963960195615,0.0263939219085376,0.0475402643046157,"DOWN"
"Q4",0.0354563048201659,0.0943661854666571,0.0617392600887865,0.0119544015807753,0.0295875130446079,0.0533300114951492,"DOWN"
"Q4",0.0468787550489922,0.0898952575484189,0.0852537704114922,0.0211946231805866,0.0392881006343153,0.0648535701032,"DOWN"
"Q4",0.040306391583552,0.0718883224189211,0.114902994322783,0.00999828222365529,0.028372939956014,0.053489499287076,"DOWN"
"Q4",0.0192516782716057,0.0466363941970185,0.0916918446617958,-0.00946789130289538,0.00817349928766853,0.0321305999462573,"DOWN"
"Q4",0.00825733762117409,0.0430375894532096,0.107158391887463,-0.00403145342291544,0.0124152243646072,0.0351737738731697,"DOWN"
"Q4",-0.00971259889645459,0.0324017331268485,0.0973824390153251,-0.00423075754333047,0.0096229044382381,0.0308041440886466,"DOWN"
"Q4",-0.0209336550340448,0.0154156226579933,0.0992573113934483,-0.0149737739128372,-0.00412199229051358,0.0144332724073393,"DOWN"
"Q4",-0.0121950976503646,0.0186613616480498,0.0920242111156568,-0.0158151226108816,-0.00708400661964181,0.00946622393631369,"DOWN"
"Q4",-0.0164062679450412,0.0280070202434641,0.0822193487124059,-0.0114442107699767,-0.00566474246654292,0.0096918870390903,"UP"
"Q4",-0.0191764779545298,0.0105669918554054,0.0847455761545368,-0.0182003894701964,-0.0148600896037729,-0.00173188336686991,"UP"
"Q4",-0.0340081066592183,0.000242396364881658,0.0571488635070652,-0.0223599393711711,-0.0224100980801161,-0.0111359869003819,"UP"
"Q4",-0.0447795456951443,0,0.0410902430601083,-0.0154288282103342,-0.0200025668164352,-0.0099918286417191,"UP"
"Q4",-0.034095298670485,0.0048368344536962,0.0353419699246429,-0.00800198655300577,-0.0162885970843458,-0.007127542815204,"UP"
"Q4",-0.00512620106326001,0.0140267892347201,0.0412711256002392,0.00445490756784883,-0.00513603733738621,0.00348810361338825,"DOWN"
"Q4",0.00313474402639669,0.0114179662873526,0.0463072453060553,0.0188608586810302,0.00887890986308548,0.0166772066598415,"DOWN"
"Q4",-0.00109848846811744,-0.0108004181866889,0.0312676517285442,0.0134814867430897,0.00399038601369761,0.01016430600673,"DOWN"
"Q4",0.00560355660835921,-0.0154474013466885,0.0211055615805698,0.0065877967401915,-0.00149759161588547,0.00316242495589703,"DOWN"
"Q4",0.00119461906141205,-0.0110150470850615,0.0198782739277985,-1.59478315550077e-05,-0.00738152816618609,-0.00394491950774811,"DOWN"
"Q4",0.0150914090965308,-0.00156245254981646,0.0435210947400639,0.0151559100134844,0.00928140048281945,0.0112720062298162,"DOWN"
"Q4",0.0240386163731001,0.00440116242163424,0.0348596240919354,0.0127425343428882,0.00905827010030102,0.0101250070426382,"DOWN"
"Q4",0.0428358312202701,0.0073709590440767,0.0430886108349262,0.0191560541942934,0.0193370375821644,0.0193625157908297,"DOWN"
"Q4",0.0434957822824065,-0.00323148478299906,0.0434957822824065,0.0179746297298577,0.0226635497232679,0.0210689586317343,"DOWN"
"Q4",0.0369032663177857,0.00154973976027928,0.0419185957614618,0.0119595270125659,0.0202148547434584,0.0173146799061215,"DOWN"
"Q4",0.0107017449065467,0.00552068454716803,0.0248786452615148,-0.00279593847689985,0.00612369170070615,0.00272651521876477,"DOWN"
"Q4",-0.0157812697193823,-0.0126959959339674,-0.00454349343765725,-0.0131252052899762,-0.00523522049092884,-0.00907836970579234,"DOWN"
"Q4",-0.000824729106545408,-0.00192231161924994,-0.0116162398739929,-0.00344706760550195,0.00453483833825219,0.000949501629161853,"DOWN"
"Q4",0.0050192894599228,0.0106509719409047,-0.0105056468655284,-0.00437315639314861,0.00356962350695245,0.000871219917142119,"DOWN"
"Q4",-0.0027842791206748,-0.00159298621217252,-0.0137686572401241,-0.0181987387573956,-0.0105593685369999,-0.0128443897736237,"DOWN"
"Q4",-0.023083015484146,-0.00833996161746808,-0.0246094019175618,-0.0198503521039247,-0.0140976144032637,-0.0159683918351967,"DOWN"
"Q4",-0.023083015484146,0.000400717134996453,-0.0187834451628386,-0.0175751151883624,-0.0141170811412393,-0.0153501192199563,"DOWN"
"Q4",-0.0514905271515427,-0.0108603354617787,-0.0444991026742579,-0.0309962674295614,-0.0321599436398289,-0.0324325954218864,"DOWN"
"Q4",-0.0652258422747363,-0.0245671090270984,-0.0682465507409662,-0.0356246614194873,-0.0420668920449072,-0.0412516166322525,"DOWN"
"Q4",-0.04634430067129,-0.0111512904234885,-0.0448663825164234,-0.0137188227173105,-0.0244443075462283,-0.0226574562771071,"DOWN"
"Q4",-0.0188236888332673,-0.00832339024281448,-0.0134069239341618,0.00293021821968575,-0.00946982917388017,-0.00762199375035888,"DOWN"
"Q4",-0.00896968521993313,-0.0246094019175618,-0.0215518020668194,0.00183351972109169,-0.0102150001254805,-0.00888448603128955,"DOWN"
"Q4",-0.0287331356908863,-0.0295341677441051,-0.0306002132695402,-0.00568179980306849,-0.0190590636102441,-0.0181911959496358,"DOWN"
"Q4",-0.028706330002654,-0.0238311259223465,-0.018361108377134,-0.00315596108282479,-0.0182810166580791,-0.0179876278352931,"DOWN"
"Q4",-0.00917442798184731,-0.0119331629342481,-0.0107527994567402,0.00342551099924715,-0.0121277445948573,-0.0120681437417595,"DOWN"
"Q4",0.0124309703520626,-0.010938989413203,0.0039873349189905,0.0199369028514949,0.0059460605277275,0.00531362287787984,"DOWN"
"Q4",0.0112256843099594,-0.0121164538189336,0.0116308997690109,0.0175719182733807,0.00536796741554357,0.00373055739970085,"DOWN"
"Q4",0.0306246636384728,-0.0224427435876535,0.019431734056176,0.0145043810860426,0.00652956400309512,0.00309083793635678,"DOWN"
"Q4",0.0433680196380533,-0.0246865382453623,0.0177354837442176,0.0110438264697099,0.00861528743537088,0.00330293492650791,"DOWN"
"Q4",0.0392047924254444,-0.00895642693376608,0.027616317975627,0.0210231179738172,0.0229818571584801,0.016197764482518,"DOWN"
"Q4",0.00519528943524139,-0.0137261939097537,-0.00317134322896695,0.00183245001380739,0.00497669126148903,-0.00228009926317441,"DOWN"
"Q4",-2.34609847571399e-05,-0.00899293576704208,-0.0246322855415156,-0.00535821644443624,-0.00178696908062959,-0.00861688244347203,"DOWN"
"Q1",0.0104982955978326,-0.0185364890449893,-0.0193459305694861,-0.00638497436408181,-0.000845124220173465,-0.00797015872256901,"DOWN"
"Q1",-0.0256461308118425,-0.0536162545201205,-0.0488660805613911,-0.0398930369495042,-0.034339406575612,-0.0422728314529254,"DOWN"
"Q1",-0.036791697875262,-0.0456285830746229,-0.0482858194841371,-0.0420032802652601,-0.0377665687130661,-0.046326320272482,"DOWN"
"Q1",-0.0642858259811936,-0.0526539908259611,-0.0745215934245694,-0.0466449934348565,-0.0461380581162422,-0.054730481813199,"DOWN"
"Q1",-0.0798569224270663,-0.0695276867182382,-0.0910057935332902,-0.0559538724790685,-0.0598369646515563,-0.0686815974768527,"DOWN"
"Q1",-0.0885975960923309,-0.060686204033363,-0.109051966548402,-0.0563438537797876,-0.0659580243842487,-0.0740434227618385,"DOWN"
"Q1",-0.0821755600235847,-0.0423713316864023,-0.104833468163591,-0.0407713778769684,-0.0566643529607972,-0.0633656200664201,"DOWN"
"Q1",-0.0836826121128251,-0.0477585791248831,-0.0918895418455761,-0.0204697639465226,-0.0429485462993212,-0.0489815482546476,"DOWN"
"Q1",-0.0860391842236108,-0.0812908932531832,-0.0985843876068742,-0.0321164261628277,-0.0589650789809891,-0.065601992937124,"DOWN"
"Q1",-0.0731218434698411,-0.0731435889441432,-0.0814571991953912,-0.0179343128226025,-0.0489615318652816,-0.0565757482971588,"DOWN"
"Q1",-0.105665109605721,-0.0962761175629069,-0.122242938504067,-0.0416862979776239,-0.0778456196765102,-0.0858368534942454,"UP"
"Q1",-0.0721135513319535,-0.0959102485730303,-0.12186334732951,-0.0344953838307117,-0.0733128856888418,-0.0819546563555862,"DOWN"
"Q1",-0.0532494444366459,-0.0880820048401694,-0.0964483308121138,-0.0151907538956718,-0.0557042176807525,-0.0656611944762849,"UP"
"Q1",-0.0597963892131661,-0.120238154923098,-0.109301861510072,-0.027089661600222,-0.0669388744133542,-0.0791712631852398,"UP"
"Q1",-0.0319516644573558,-0.109257025294435,-0.0992578258590766,-0.0129130614348798,-0.0509249130330782,-0.0655912958300481,"UP"
"Q1",-0.00531807614281898,-0.0934445034730602,-0.0656815463223139,0.00514964561311859,-0.0292442644494747,-0.0468796208498674,"UP"
"Q1",-0.0224913980256373,-0.102818714820752,-0.0639097392262044,-0.00216786027556681,-0.0331923376349625,-0.0539532701859582,"UP"
"Q1",-0.0188461553255839,-0.10095167193248,-0.0657046688501504,0.0156602026340245,-0.0123887670045675,-0.0367552791677517,"DOWN"
"Q1",0.00746319172276455,-0.0792181194283772,-0.0744343910520817,0.0204182072759773,-0.00275178474793325,-0.0289897781931139,"DOWN"
"Q1",-0.0138707339104914,-0.0859783237465178,-0.0859997675951321,0.00707840025127138,-0.012616725588847,-0.0401583853453921,"UP"
"Q1",0.0260558330756417,-0.0823624689878857,-0.0727288389356552,0.00847312237073305,-0.00428104440416155,-0.033927367983199,"UP"
"Q1",0.0265050078126028,-0.0475199137607988,-0.0719473426481645,0.00629312461626363,-0.00136359469747482,-0.0310845005819265,"UP"
"Q1",-0.002480100086802,-0.0555974805716783,-0.0903436527391215,-0.0078188700089592,-0.0127504152627527,-0.0418784680990316,"UP"
"Q1",0.013531825992446,-0.0470737175545293,-0.108333370720725,-0.0115038976503499,-0.0127156365028378,-0.0404612214208379,"UP"
"Q1",0.00838528717984355,-0.0238343011598611,-0.101787889648101,-0.00625491322147975,-0.00544614236610352,-0.0310345447015504,"UP"
"Q1",-0.0270838587825371,-0.0322579009021091,-0.117997524519529,-0.0215306303843559,-0.0218022332846077,-0.0444666310044345,"UP"
"Q1",-0.0460177035851336,-0.0674740991232117,-0.14410493726426,-0.0453630157662368,-0.0467263540748324,-0.0671553383623891,"UP"
"Q1",-0.0578858417056237,-0.0756410714672713,-0.152993841136702,-0.0365944011928796,-0.0398744012996844,-0.058823305210322,"UP"
"Q1",-0.0520709314676648,-0.0449963550896263,-0.12716408962829,-0.020124248063183,-0.0264607968551537,-0.0434350522417158,"UP"
"Q1",-0.0565714676944732,-0.0696575138296487,-0.13768587147674,-0.0333157118580794,-0.0416762957513237,-0.057042519849404,"UP"
"Q1",-0.0490367799398398,-0.0242586410168776,-0.127360458660665,-0.0167807806044669,-0.029030710177454,-0.04130083916316,"UP"
"Q1",-0.0494528993459598,-0.0242586410168776,-0.0946228155946172,-0.0117254906514546,-0.0278573340277289,-0.0380881946831628,"UP"
"Q1",-0.0356952554312331,-0.0380868277119416,-0.0893081697325724,-0.00809685761423218,-0.0259827470854362,-0.0350540468465095,"UP"
"Q1",0.000444976803465114,0.0139828241445863,-0.0466496874634287,0.0265636459175702,0.00739856439853814,0.000339608523557633,"UP"
"Q1",0.00141558368478134,0.00981274094034901,-0.0224524569229397,0.033719276248803,0.0140689755809176,0.00823732949181921,"UP"
"Q1",0.0103152789581245,-0.017047957383017,-0.0222753711903936,0.0230155442100666,0.00549400505585829,-0.000401019279457904,"UP"
"Q1",0.0514842480260234,0.00309735757592478,-0.0194637043517802,0.028799103082418,0.0161385179117721,0.0110154641648625,"UP"
"Q1",0.0379104945850814,-0.0221698280090761,-0.0405981673124595,0.0150379787031176,0.00742673208265066,0.00262011870738021,"UP"
"Q1",0.00630673269109772,-0.0460925962223102,-0.0389734023821526,-0.00502456698939968,-0.00950458177520319,-0.0152746796808869,"UP"
"Q1",0.0259516423009094,-0.0320879478876082,-0.0455135984112169,-0.0075224437512672,-0.00787568105038716,-0.0137309876351343,"UP"
"Q1",0.0290055389619952,-0.0214535792089604,0.00404326298793745,0.00449889666682557,0.00810546398798961,0.000915102169323889,"UP"
"Q1",0.0193369922832953,-0.0310721773957039,-0.00539073788772881,-0.00681416914101107,0.0002349103207826,-0.00831186396764982,"UP"
"Q1",0.0492633668734273,0.0118096429782446,0.00930025379486721,0.0174606806362441,0.0289821941813562,0.020482813385591,"UP"
"Q1",0.00578300444647062,0.00623055455276877,0.0198466913252593,0.00883902255368296,0.0205325160779048,0.0117583473545919,"UP"
"Q1",0.0176679406332139,0.0191085347664994,0.0276540524979461,0.0261939408577834,0.0389284401785051,0.0300477211009786,"UP"
"Q1",0.0352667546925667,0.0459458200632927,0.0176175711785136,0.03058004544676,0.044642475330487,0.0374732284215631,"UP"
"Q1",0.0167622664768954,0.0691095071876935,0.019911542785882,0.0213123849738515,0.0335303139628023,0.0291878481602692,"UP"
"Q1",0.0209354245060667,0.0596395913885219,-0.00169853826360589,0.0134418357008168,0.0247377091631338,0.0234427799895307,"UP"
"Q1",0.0440508514877544,0.0506354011240004,-0.00407216284542977,0.0121956483094912,0.0253276861274387,0.0267120933782721,"UP"
"Q1",0.0390553303786443,0.0660205226434842,0.00571417708511279,0.003552723725889,0.0172075522675186,0.0216018345260425,"UP"
"Q1",0.0612975291296161,0.0920810359610544,0.0385288985241599,0.0341820586399064,0.0498850188399707,0.0577228997853871,"UP"
"Q1",0.0754291056282737,0.0962246699450389,0.0420131816816889,0.0306020599712842,0.0490164963768047,0.0602232882343847,"UP"
"Q1",0.039754055664174,0.090975841166492,0.0520331798467499,0.0216609474619491,0.0394689987906223,0.0533145203647305,"UP"
"Q1",0.0601503310422999,0.0662811851206448,0.066755655513995,0.0274500603834198,0.0480635128802034,0.0631314224168464,"UP"
"Q1",0.0455727553176584,0.0640458726863167,0.0655521186635504,0.0279672574514831,0.0499820581871433,0.06611794352345,"UP"
"Q1",0.0358742098834364,0.0724061315357518,0.0834682999389462,0.0227528519756641,0.0446720213598797,0.0615785417673043,"UP"
"Q1",0.0407809849219909,0.0582268331353388,0.112708845880272,0.0160131943846464,0.0389577261453642,0.0550265095756124,"UP"
"Q1",0.0466841306464301,0.0685969072452766,0.109107944511033,0.0114297842312066,0.0355046151140632,0.051389133886365,"UP"
"Q1",0.0481513874024182,0.0943233485055657,0.101224953342217,0.0112213856660048,0.0354815008277709,0.0526722239379978,"UP"
"Q1",0.0336539813137917,0.0740236790512028,0.101896357392647,-0.0107333502755578,0.0127266043451775,0.0298654486778434,"UP"
"Q1",-0.00295101527512509,0.0581656239097021,0.0888582881422588,-0.0104436099939887,0.00991560949244663,0.026988372632641,"UP"
"Q1",-0.00503985339144764,0.0700091006030117,0.0906998583244278,-0.0082720451437448,0.00828678891625878,0.0258001925001301,"UP"
"Q1",0.00215243507593676,0.0419920587639331,0.0933240958340185,-0.00609815023044336,0.00865853035714448,0.0252686502875399,"UP"
"Q1",0.0196079023991418,0.0809376552617953,0.0871887225285317,0.0208983129350984,0.034074963193202,0.052220674767707,"DOWN"
"Q1",0.00871720766486206,0.0546872301544843,0.0733213815234626,0.0141606022880942,0.0254180682097704,0.0437067588001527,"DOWN"
"Q2",-0.00261909866534216,0.0331611531228682,0.0695973940679417,0.00148618500829722,0.0106947162020958,0.0280944432277841,"DOWN"
"Q2",0.000583468959057809,0.0413882483198704,0.0588442756441154,0.00201196993332031,0.00925623286246569,0.026737728388573,"DOWN"
"Q2",-0.03038774239333,0.0148777629171599,0.036124659705598,-0.0260395868203971,-0.0226840358877058,-0.00619219097414136,"UP"
"Q2",-0.0210398875887812,0.0260984000354463,0.07129890826723,-0.0101626358699919,-0.010108620190696,0.00561574531058029,"UP"
"Q2",-0.0105709982046569,0.0227272269330872,0.0626701766681936,-0.0171041632649733,-0.0191517815933794,-0.00443617041586419,"DOWN"
"Q2",-0.00380553150594676,-0.00674531659946775,0.0541387412894039,-0.0100091121830491,-0.0121137197620773,0.00065412047858926,"UP"
"Q2",0.0021104909596259,-0.00293999899684216,0.0722673451365516,-0.00265516161194657,-0.0044202050902854,0.00602022930215718,"DOWN"
"Q2",-0.00829574261643962,-0.00616116358789154,0.0333479608360534,-0.00981771112615237,-0.0120856905038013,-0.00310145303888099,"UP"
"Q2",-0.00859246051618101,0.0108469617557911,0.0716497411385051,0.0196738759764863,0.0158860615964667,0.0233444833137766,"UP"
"Q2",0.00205760210823924,0.0107927463179704,0.0568573568227833,0.0245081862562209,0.0203610440886079,0.0265193997635687,"UP"
"Q2",0.010004122533972,0.00735882208465322,0.043497023896049,0.0184309781242142,0.0149562619817092,0.0200129830214315,"UP"
"Q2",0.0227462271544279,0.023342967830966,0.0650759019721061,0.0295184325526807,0.0271557875561272,0.0313132479145657,"DOWN"
"Q2",0.081208791265833,0.048353297043443,0.097294759326235,0.0463905794849881,0.0497119939971415,0.0532295126518412,"DOWN"
"Q2",0.0707925301663512,0.0482631757007446,0.0987385019736002,0.04371536960953,0.051750572423378,0.0544947007520553,"DOWN"
"Q2",0.0752138265244806,0.063847743094668,0.0996504551614954,0.0320781752382266,0.044304120354971,0.0469984692640617,"DOWN"
"Q2",0.0577249109649951,0.053699705491693,0.0505902215653922,0.016561994920383,0.0316235002287122,0.0352878740870612,"DOWN"
"Q2",0.0467566385026705,0.0489658089251588,0.0436791750355348,0.00913710879382967,0.0262616099364881,0.030895091318514,"DOWN"
"Q2",0.0539277800911859,0.0451846664912339,0.0474343586282209,0.00274725292999922,0.0227565333438609,0.0280525910793537,"UP"
"Q2",0.0276516384447227,0.0188215823169977,0.0387985364652088,0.00326363221592696,0.0250815595901632,0.0300436093090004,"DOWN"
"Q2",0.0225873281421975,0.0246914059844416,0.0336238537628075,0.00104526601191712,0.0238171041404813,0.0288944238142133,"DOWN"
"Q2",0.0186546381092623,0.0288453839287062,0.0261507363568152,-0.00951866695485837,0.0134119390937799,0.0190037088344293,"DOWN"
"Q2",0.017515332208812,0.0406599670883467,0.041267159876077,0.000713107012782155,0.0235964294458049,0.0299035066440096,"DOWN"
"Q2",-0.0242542916406163,0.0549848379180733,0.0229262304345499,-0.0145052712919619,0.0029385919856435,0.0109985560208836,"DOWN"
"Q2",-0.0444971423995031,0.0231453224712148,0.00161845989943332,-0.0263344689259493,-0.0146721081271457,-0.00569872252248049,"DOWN"
"Q2",-0.0484896879504119,0.0230770435963403,0.0122620980052577,-0.0294647032285752,-0.0237496906070005,-0.014165682368897,"DOWN"
"Q2",-0.0308989548487139,0.0250423166987277,0.021141485867602,-0.0178855548009279,-0.0163694755046,-0.00620017684385021,"DOWN"
"Q2",-0.0245474496168577,0.0210614326579148,0.023216373580762,-0.0117740442153393,-0.0137081166879355,-0.00324861201870408,"DOWN"
"Q2",-0.0153102125856511,0.0377919217280664,0.0291826670559903,-0.00207424525126465,-0.00736756226524471,0.00402185032062485,"DOWN"
"Q2",-0.0216868145463597,0.00536514794350951,-0.0032734123945396,-0.00314288114859529,-0.0108779788652051,0.000844917899978315,"DOWN"
"Q2",-0.0355020059713846,-0.013716573287769,-0.0116871944296445,-0.013651830374411,-0.0241841158554957,-0.0129045311943992,"UP"
"Q2",-0.0349242992948476,-0.0169211613501503,-0.00708632018774236,-0.0182258446721492,-0.0313410821157483,-0.0207323188494919,"DOWN"
"Q2",-0.0428343232822161,-0.026069248475632,-0.00391599836877599,-0.0101510363342169,-0.0264142854849655,-0.0169057346167308,"DOWN"
"Q2",-0.0334148992729381,-0.0568587362014467,0.0197326258245638,-0.0146718896832194,-0.0313306479712339,-0.0253309736839615,"DOWN"
"Q2",-0.017235692167983,-0.0609658955187333,0.00551070464998937,-0.012966230574094,-0.028275062024915,-0.0255044883506518,"DOWN"
"Q2",-0.0227652641653543,-0.0701510715602794,-0.000213575562640123,-0.0242772941796889,-0.0381116541877146,-0.0388499727092642,"DOWN"
"Q2",-0.0211178900690693,-0.0513643241860389,0.00339558573853993,-0.0119575870997225,-0.0254740744648304,-0.0288908501688858,"DOWN"
"Q2",-0.0288776439618783,-0.0527162210685282,-0.0084244158575858,-0.0132501698092603,-0.026969045029564,-0.0327337991173918,"DOWN"
"Q2",-0.0192716967319323,-0.0342868555437313,0.0177919105416739,0.00672013429895446,-0.0074907249272449,-0.0156710752876615,"DOWN"
"Q2",-0.00406401855468186,-0.0256626974843331,0.00127932532803654,0.0194082217517213,0.00593120005640246,-0.00372191733395388,"DOWN"
"Q2",0.0186958603329421,-0.0174698861836228,0.00472284390673838,0.0260442555746585,0.0153052926210437,0.00449725967263737,"DOWN"
"Q2",0.0243493099158711,-0.0114253719661015,0.00701612996386958,0.0208351164109484,0.0132007269362118,0.00159548996714531,"DOWN"
"Q2",0.0204935993425213,-0.0232185533991488,-0.00610990186653104,0.0187466391722064,0.0144223073030705,0.00180110197861327,"DOWN"
"Q2",0.0248735371719639,-0.00937250884013685,-0.0333994769179402,0.0124947896354994,0.0111640008177152,-0.000745353366437662,"DOWN"
"Q2",0.0248735371719639,0.0072091323741561,-0.0376087958151766,0.0100128742224914,0.0107982212703386,0.000557017122753578,"DOWN"
"Q2",0.0391109286074991,0.0154552938206427,-0.0337838165043139,0.00618777977406371,0.0100212920415312,0.00172518048317549,"DOWN"
"Q2",0.0283417587458319,0.00662535053120394,-0.0244783207244305,0.00340521861379361,0.00968568757594723,0.00256519086460694,"DOWN"
"Q2",0.0423106819929373,0.0122112052206829,-0.0126359983410907,0.0085869908284657,0.018446113533336,0.0123224389062986,"DOWN"
"Q2",0.0367558562996566,0.0167758118519949,0.00120875802059284,0.0178086210186565,0.0306029303225877,0.025235546307983,"DOWN"
"Q2",0.025926535044311,0.0217571505701504,-0.000401507265681333,0.0168273589352959,0.0311286405294648,0.0268999889287025,"DOWN"
"Q2",-0.00474142736803851,0.013865787901052,-0.0221284813551937,-0.00480248351243961,0.00802103575601754,0.00534140734944821,"DOWN"
"Q2",-0.0386885875709264,-0.0152813180640271,-0.049671928033187,-0.0375880856932538,-0.0282159833965144,-0.0298926372197408,"UP"
"Q2",-0.0508196721311475,-0.0313675507880004,-0.072858266259192,-0.0448735799428105,-0.0389861706119209,-0.039725306957743,"UP"
"Q2",-0.0608802079304858,-0.0375209768735175,-0.0696821164836048,-0.0527009388943543,-0.0509268500138692,-0.0511654742506515,"UP"
"Q2",-0.054709986450997,-0.0311972801606996,-0.0478952656113544,-0.0411856184433216,-0.0432195729825652,-0.0433994494661584,"UP"
"Q2",-0.0501850429789258,-0.0130368980045397,-0.0355053737429238,-0.0316668253045275,-0.0380288372554881,-0.0376853674746503,"UP"
"Q2",-0.040271518281672,-0.0130711251913077,-0.0339129806755079,-0.0175263093768959,-0.0273623690366795,-0.0265337978456442,"UP"
"Q2",-0.0246168451035782,0.0166522813845122,-0.012706241230341,0.0103516261778407,-0.00312212364350328,-0.00102974761464525,"UP"
"Q2",-0.0241448694819214,0.0117235214646838,-0.00777410741754614,0.0263768371126902,0.0095333516419116,0.0125120323809438,"DOWN"
"Q2",-0.0257939293101298,-0.000536141478008512,-0.00459798114377574,0.0290881123619371,0.00947701367621945,0.0125859656573657,"DOWN"
"Q2",0.0292529077026187,0.0243727797974043,0.0435243102173644,0.0603986810351913,0.0420419401387004,0.0450280163985342,"DOWN"
"Q2",-0.0395244494583533,-0.0766838919052175,-0.0542017818389018,-0.0429973090120037,-0.0595950528752391,-0.0588799555500239,"UP"
"Q2",-0.0545954069935556,-0.102640558441424,-0.084250433579894,-0.0648783051236301,-0.0812297049062378,-0.0827642740028003,"UP"
"Q2",-0.0123074507245693,-0.072438378495849,-0.0493666400240783,-0.0358134765477135,-0.0503010905820754,-0.0538431837071985,"UP"
"Q2",-0.010880016645527,-0.0649947575332607,-0.0417378698787829,-0.0270357600558586,-0.0394838974950397,-0.0449278387378724,"UP"
"Q2",-0.00226953700513355,-0.0523406831719144,-0.0152768472872197,-0.0136467060162276,-0.0238602760276416,-0.0315173826942986,"UP"
"Q3",-0.0083097143215779,-0.0482465877910331,-0.0212722221966843,-0.00856248161500306,-0.0172010525752281,-0.0266474211943788,"UP"
"Q3",-0.03321376528272,-0.057012992271027,-0.0171145688635348,-0.00517403916661396,-0.0142724549520538,-0.0260972123039965,"UP"
