Date,Open,High,Low,Close,Adj Close,Volume
2011-11-16,5.422340,5.562010,5.417430,5.513810,3.296163,54636872
2011-11-17,5.507910,5.533490,5.412510,5.435130,3.249129,62253313
2011-11-18,5.416440,5.542340,5.416440,5.480370,3.276173,102733515
2011-11-21,5.498080,5.504960,5.291530,5.291530,3.163285,58543437
2011-11-22,5.359400,5.389890,5.144000,5.149900,3.078618,78194656
2011-11-23,5.126290,5.222680,5.045640,5.045640,3.016292,63102937
2011-11-24,5.129240,5.207930,5.027940,5.066300,3.028642,70259569
2011-11-25,5.100720,5.148920,4.991550,5.135150,3.069801,56647196
2011-11-28,5.231530,5.419390,5.203010,5.405620,3.231487,87890999
2011-11-29,5.360380,5.475460,5.283660,5.397750,3.226783,82863543
2011-11-30,5.266940,5.612170,5.266940,5.506930,3.292051,103337446
2011-12-01,5.516770,5.527580,5.463650,5.464640,3.266770,56738576
2011-12-02,5.537420,5.734130,5.527580,5.688890,3.400827,73278601
2011-12-05,5.743970,5.870850,5.734130,5.832490,3.486671,61611741
2011-12-06,5.802980,5.901340,5.745930,5.874780,3.511952,42958827
2011-12-07,5.947560,6.008540,5.665280,5.856090,3.500780,82377040
2011-12-08,5.891500,5.960350,5.714460,5.739050,3.430812,82853747
2011-12-09,5.666270,5.909200,5.625940,5.872810,3.510774,61518004
2011-12-12,5.831500,5.846260,5.624960,5.624960,3.362610,47387833
2011-12-13,5.643640,5.680040,5.498080,5.542340,3.313218,74133221
2011-12-14,5.489230,5.584630,5.410540,5.410540,3.234429,94583057
2011-12-15,5.482340,5.571840,5.421360,5.493160,3.283819,105318064
2011-12-16,5.557090,5.562010,5.411520,5.507910,3.292637,170073178
2011-12-19,5.441030,5.620040,5.434150,5.507910,3.292637,164006057
2011-12-20,5.527580,5.704620,5.496110,5.704620,3.410230,52177185
2011-12-21,5.783310,5.842320,5.520700,5.622990,3.361432,76205342
2011-12-22,5.637740,5.713480,5.621020,5.684950,3.398471,43623654
2011-12-23,5.743970,5.778390,5.721340,5.739050,3.430812,25041737
2011-12-27,5.739050,5.763640,5.671180,5.716430,3.417290,18784124
2011-12-28,5.704620,5.757740,5.576760,5.586600,3.339678,32891297
2011-12-29,5.649550,5.705610,5.527580,5.705610,3.410823,23219438
2011-12-30,5.773470,5.773470,5.694790,5.773470,3.451389,23863132
2012-01-02,5.753800,5.901340,5.724300,5.867890,3.507833,25933978
2012-01-03,5.879700,5.932810,5.736100,5.922970,3.540759,134643101
2012-01-04,5.685940,5.793140,5.625940,5.694790,3.404353,115551596
2012-01-05,5.694790,5.694790,5.415460,5.438080,3.250891,160036827
